On Time,Off Time,Running Duration,Off Duration
2021-01-31 10:38:54+00:00,2021-01-31 10:44:16+00:00,0:05:22,0:14:25
2021-01-31 10:58:41+00:00,2021-01-31 11:03:21+00:00,0:04:40,0:14:42
2021-01-31 11:18:03+00:00,2021-01-31 11:22:39+00:00,0:04:36,0:14:37
2021-01-31 11:37:16+00:00,2021-01-31 11:42:35+00:00,0:05:19,0:14:06
2021-01-31 11:56:41+00:00,2021-01-31 12:01:15+00:00,0:04:34,0:14:41
2021-01-31 12:15:56+00:00,2021-01-31 12:20:30+00:00,0:04:34,0:14:29
2021-01-31 12:34:59+00:00,2021-01-31 12:39:57+00:00,0:04:58,0:14:04
2021-01-31 12:54:01+00:00,2021-01-31 12:58:59+00:00,0:04:58,0:13:55
2021-01-31 13:12:54+00:00,2021-01-31 13:17:40+00:00,0:04:46,0:14:00
2021-01-31 13:31:40+00:00,2021-01-31 13:36:17+00:00,0:04:37,0:14:13
2021-01-31 13:50:30+00:00,2021-01-31 13:54:52+00:00,0:04:22,0:14:12
2021-01-31 14:09:04+00:00,2021-01-31 14:13:18+00:00,0:04:14,0:14:21
2021-01-31 14:27:39+00:00,2021-01-31 14:32:01+00:00,0:04:22,0:14:09
2021-01-31 14:46:10+00:00,2021-01-31 14:50:35+00:00,0:04:25,0:14:08
2021-01-31 15:04:43+00:00,2021-01-31 15:09:29+00:00,0:04:46,0:14:24
2021-01-31 15:23:53+00:00,2021-01-31 15:28:05+00:00,0:04:12,0:13:59
2021-01-31 15:42:04+00:00,2021-01-31 15:47:15+00:00,0:05:11,0:14:13
2021-01-31 16:01:28+00:00,2021-01-31 16:07:07+00:00,0:05:39,0:13:35
2021-01-31 16:20:42+00:00,2021-01-31 16:25:27+00:00,0:04:45,0:14:25
2021-01-31 16:39:52+00:00,2021-01-31 16:44:44+00:00,0:04:52,0:14:12
2021-01-31 16:58:56+00:00,2021-01-31 17:04:13+00:00,0:05:17,0:13:47
2021-01-31 17:18:00+00:00,2021-01-31 17:22:47+00:00,0:04:47,0:14:14
2021-01-31 17:37:01+00:00,2021-01-31 17:41:23+00:00,0:04:22,0:14:19
2021-01-31 17:55:42+00:00,2021-01-31 17:59:55+00:00,0:04:13,0:14:23
2021-01-31 18:14:18+00:00,2021-01-31 18:18:39+00:00,0:04:21,0:14:04
2021-01-31 18:32:43+00:00,2021-01-31 18:37:01+00:00,0:04:18,0:13:57
2021-01-31 18:50:58+00:00,2021-01-31 18:55:10+00:00,0:04:12,0:14:03
2021-01-31 19:09:13+00:00,2021-01-31 19:13:38+00:00,0:04:25,0:13:50
2021-01-31 19:27:28+00:00,2021-01-31 19:31:55+00:00,0:04:27,0:14:00
2021-01-31 19:45:55+00:00,2021-01-31 19:51:03+00:00,0:05:08,0:13:46
2021-01-31 20:04:49+00:00,2021-01-31 20:10:05+00:00,0:05:16,0:14:05
2021-01-31 20:24:10+00:00,2021-01-31 20:28:59+00:00,0:04:49,0:14:14
2021-01-31 20:43:13+00:00,2021-01-31 20:47:41+00:00,0:04:28,0:14:04
2021-01-31 21:01:45+00:00,2021-01-31 21:06:12+00:00,0:04:27,0:13:51
2021-01-31 21:20:03+00:00,2021-01-31 21:25:08+00:00,0:05:05,0:13:24
2021-01-31 21:38:32+00:00,2021-01-31 21:43:54+00:00,0:05:22,0:13:49
2021-01-31 21:57:43+00:00,2021-01-31 22:02:41+00:00,0:04:58,0:13:56
2021-01-31 22:16:37+00:00,2021-01-31 22:21:38+00:00,0:05:01,0:14:01
2021-01-31 22:35:39+00:00,2021-01-31 22:40:38+00:00,0:04:59,0:13:36
2021-01-31 22:54:14+00:00,2021-01-31 22:59:16+00:00,0:05:02,0:14:44
2021-01-31 23:14:00+00:00,2021-01-31 23:18:36+00:00,0:04:36,0:14:37
2021-01-31 23:33:13+00:00,2021-01-31 23:37:48+00:00,0:04:35,0:14:09
2021-01-31 23:51:57+00:00,2021-01-31 23:56:50+00:00,0:04:53,0:13:47
2021-02-01 00:10:37+00:00,2021-02-01 00:15:36+00:00,0:04:59,0:14:09
2021-02-01 00:29:45+00:00,2021-02-01 00:34:22+00:00,0:04:37,0:14:42
2021-02-01 00:49:04+00:00,2021-02-01 00:54:24+00:00,0:05:20,0:13:53
2021-02-01 01:08:17+00:00,2021-02-01 01:12:30+00:00,0:04:13,0:14:18
2021-02-01 01:26:48+00:00,2021-02-01 01:31:38+00:00,0:04:50,0:13:45
2021-02-01 01:45:23+00:00,2021-02-01 01:50:19+00:00,0:04:56,0:14:03
2021-02-01 02:04:22+00:00,2021-02-01 02:09:16+00:00,0:04:54,0:14:13
2021-02-01 02:23:29+00:00,2021-02-01 02:28:03+00:00,0:04:34,0:14:14
2021-02-01 02:42:17+00:00,2021-02-01 02:46:51+00:00,0:04:34,0:14:04
2021-02-01 03:00:55+00:00,2021-02-01 03:05:22+00:00,0:04:27,0:14:25
2021-02-01 03:19:47+00:00,2021-02-01 03:24:36+00:00,0:04:49,0:13:34
2021-02-01 03:38:10+00:00,2021-02-01 03:42:56+00:00,0:04:46,0:13:35
2021-02-01 03:56:31+00:00,2021-02-01 04:00:45+00:00,0:04:14,0:14:18
2021-02-01 04:15:03+00:00,2021-02-01 04:19:25+00:00,0:04:22,0:14:24
2021-02-01 04:33:49+00:00,2021-02-01 04:38:45+00:00,0:04:56,0:14:30
2021-02-01 04:53:15+00:00,2021-02-01 04:58:17+00:00,0:05:02,0:14:23
2021-02-01 05:12:40+00:00,2021-02-01 05:17:07+00:00,0:04:27,0:14:24
2021-02-01 05:31:31+00:00,2021-02-01 05:36:24+00:00,0:04:53,0:14:11
2021-02-01 05:50:35+00:00,2021-02-01 05:55:03+00:00,0:04:28,0:14:05
2021-02-01 06:09:08+00:00,2021-02-01 06:13:48+00:00,0:04:40,0:13:51
2021-02-01 06:27:39+00:00,2021-02-01 06:32:14+00:00,0:04:35,0:13:20
2021-02-01 06:45:34+00:00,2021-02-01 06:50:52+00:00,0:05:18,0:14:06
2021-02-01 07:04:58+00:00,2021-02-01 07:10:21+00:00,0:05:23,0:14:19
2021-02-01 07:24:40+00:00,2021-02-01 07:29:06+00:00,0:04:26,0:14:38
2021-02-01 07:43:44+00:00,2021-02-01 07:48:26+00:00,0:04:42,0:13:55
2021-02-01 08:02:21+00:00,2021-02-01 08:07:44+00:00,0:05:23,0:13:32
2021-02-01 08:21:16+00:00,2021-02-01 08:26:07+00:00,0:04:51,0:13:48
2021-02-01 08:39:55+00:00,2021-02-01 08:44:16+00:00,0:04:21,0:14:08
2021-02-01 08:58:24+00:00,2021-02-01 09:03:29+00:00,0:05:05,0:13:58
2021-02-01 09:17:27+00:00,2021-02-01 09:22:10+00:00,0:04:43,0:14:31
2021-02-01 09:36:41+00:00,2021-02-01 09:40:51+00:00,0:04:10,0:14:47
2021-02-01 09:55:38+00:00,2021-02-01 09:59:52+00:00,0:04:14,0:14:05
2021-02-01 10:13:57+00:00,2021-02-01 10:19:20+00:00,0:05:23,0:14:14
2021-02-01 10:33:34+00:00,2021-02-01 10:38:27+00:00,0:04:53,0:14:37
2021-02-01 10:53:04+00:00,2021-02-01 10:57:13+00:00,0:04:09,0:15:13
2021-02-01 11:12:26+00:00,2021-02-01 11:17:12+00:00,0:04:46,0:14:33
2021-02-01 11:31:45+00:00,2021-02-01 11:36:38+00:00,0:04:53,0:14:15
2021-02-01 11:50:53+00:00,2021-02-01 11:55:25+00:00,0:04:32,0:14:33
2021-02-01 12:09:58+00:00,2021-02-01 12:14:48+00:00,0:04:50,0:14:15
2021-02-01 12:29:03+00:00,2021-02-01 12:33:59+00:00,0:04:56,0:14:13
2021-02-01 12:48:12+00:00,2021-02-01 12:52:46+00:00,0:04:34,0:14:29
2021-02-01 13:07:15+00:00,2021-02-01 13:11:39+00:00,0:04:24,0:14:31
2021-02-01 13:26:10+00:00,2021-02-01 13:30:34+00:00,0:04:24,0:14:29
2021-02-01 13:45:03+00:00,2021-02-01 13:49:36+00:00,0:04:33,0:14:24
2021-02-01 14:04:00+00:00,2021-02-01 14:08:45+00:00,0:04:45,0:14:05
2021-02-01 14:22:50+00:00,2021-02-01 14:27:18+00:00,0:04:28,0:14:17
2021-02-01 14:41:35+00:00,2021-02-01 14:46:25+00:00,0:04:50,0:13:55
2021-02-01 15:00:20+00:00,2021-02-01 15:05:57+00:00,0:05:37,0:13:49
2021-02-01 15:19:46+00:00,2021-02-01 15:24:34+00:00,0:04:48,0:14:15
2021-02-01 15:38:49+00:00,2021-02-01 15:43:06+00:00,0:04:17,0:14:22
2021-02-01 15:57:28+00:00,2021-02-01 16:02:22+00:00,0:04:54,0:13:43
2021-02-01 16:16:05+00:00,2021-02-01 16:21:04+00:00,0:04:59,0:14:11
2021-02-01 16:35:15+00:00,2021-02-01 16:39:53+00:00,0:04:38,0:13:59
2021-02-01 16:53:52+00:00,2021-02-01 16:59:21+00:00,0:05:29,0:13:24
2021-02-01 17:12:45+00:00,2021-02-01 17:17:10+00:00,0:04:25,0:14:32
2021-02-01 17:31:42+00:00,2021-02-01 17:36:04+00:00,0:04:22,0:14:17
2021-02-01 17:50:21+00:00,2021-02-01 17:55:01+00:00,0:04:40,0:13:57
2021-02-01 18:08:58+00:00,2021-02-01 18:13:40+00:00,0:04:42,0:13:42
2021-02-01 18:27:22+00:00,2021-02-01 18:32:19+00:00,0:04:57,0:13:54
2021-02-01 18:46:13+00:00,2021-02-01 18:50:19+00:00,0:04:06,0:14:28
2021-02-01 19:04:47+00:00,2021-02-01 19:09:37+00:00,0:04:50,0:14:03
2021-02-01 19:23:40+00:00,2021-02-01 19:28:27+00:00,0:04:47,0:13:55
2021-02-01 19:42:22+00:00,2021-02-01 19:47:00+00:00,0:04:38,0:14:03
2021-02-01 20:01:03+00:00,2021-02-01 20:06:00+00:00,0:04:57,0:13:27
2021-02-01 20:19:27+00:00,2021-02-01 20:24:52+00:00,0:05:25,0:13:52
2021-02-01 20:38:44+00:00,2021-02-01 20:43:15+00:00,0:04:31,0:15:03
2021-02-01 20:58:18+00:00,2021-02-01 21:02:40+00:00,0:04:22,0:14:54
2021-02-01 21:17:34+00:00,2021-02-01 21:21:56+00:00,0:04:22,0:14:34
2021-02-01 21:36:30+00:00,2021-02-01 21:41:18+00:00,0:04:48,0:13:54
2021-02-01 21:55:12+00:00,2021-02-01 22:00:05+00:00,0:04:53,0:14:18
2021-02-01 22:14:23+00:00,2021-02-01 22:18:31+00:00,0:04:08,0:14:31
2021-02-01 22:33:02+00:00,2021-02-01 22:38:02+00:00,0:05:00,0:13:43
2021-02-01 22:51:45+00:00,2021-02-01 22:56:47+00:00,0:05:02,0:13:39
2021-02-01 23:10:26+00:00,2021-02-01 23:15:28+00:00,0:05:02,0:14:01
2021-02-01 23:29:29+00:00,2021-02-01 23:34:39+00:00,0:05:10,0:13:49
2021-02-01 23:48:28+00:00,2021-02-01 23:52:59+00:00,0:04:31,0:14:08
2021-02-02 00:07:07+00:00,2021-02-02 00:11:50+00:00,0:04:43,0:14:27
2021-02-02 00:26:17+00:00,2021-02-02 00:31:06+00:00,0:04:49,0:14:29
2021-02-02 00:45:35+00:00,2021-02-02 00:50:45+00:00,0:05:10,0:14:06
2021-02-02 01:04:51+00:00,2021-02-02 01:09:38+00:00,0:04:47,0:14:29
2021-02-02 01:24:07+00:00,2021-02-02 01:28:49+00:00,0:04:42,0:14:40
2021-02-02 01:43:29+00:00,2021-02-02 01:47:58+00:00,0:04:29,0:14:59
2021-02-02 02:02:57+00:00,2021-02-02 02:07:37+00:00,0:04:40,0:14:51
2021-02-02 02:22:28+00:00,2021-02-02 02:27:31+00:00,0:05:03,0:14:25
2021-02-02 02:41:56+00:00,2021-02-02 02:46:34+00:00,0:04:38,0:14:42
2021-02-02 03:01:16+00:00,2021-02-02 03:06:03+00:00,0:04:47,0:14:22
2021-02-02 03:20:25+00:00,2021-02-02 03:25:03+00:00,0:04:38,0:14:29
2021-02-02 03:39:32+00:00,2021-02-02 03:44:07+00:00,0:04:35,0:14:43
2021-02-02 03:58:50+00:00,2021-02-02 04:03:13+00:00,0:04:23,0:14:44
2021-02-02 04:17:57+00:00,2021-02-02 04:22:39+00:00,0:04:42,0:14:30
2021-02-02 04:37:09+00:00,2021-02-02 04:41:36+00:00,0:04:27,0:14:22
2021-02-02 04:55:58+00:00,2021-02-02 05:00:33+00:00,0:04:35,0:14:08
2021-02-02 05:14:41+00:00,2021-02-02 05:19:11+00:00,0:04:30,0:14:05
2021-02-02 05:33:16+00:00,2021-02-02 05:37:30+00:00,0:04:14,0:14:36
2021-02-02 05:52:06+00:00,2021-02-02 05:57:08+00:00,0:05:02,0:14:24
2021-02-02 06:11:32+00:00,2021-02-02 06:16:33+00:00,0:05:01,0:14:09
2021-02-02 06:30:42+00:00,2021-02-02 06:35:22+00:00,0:04:40,0:14:10
2021-02-02 06:49:32+00:00,2021-02-02 06:53:47+00:00,0:04:15,0:14:31
2021-02-02 07:08:18+00:00,2021-02-02 07:13:07+00:00,0:04:49,0:14:02
2021-02-02 07:27:09+00:00,2021-02-02 07:31:24+00:00,0:04:15,0:14:21
2021-02-02 07:45:45+00:00,2021-02-02 07:50:53+00:00,0:05:08,0:14:01
2021-02-02 08:04:54+00:00,2021-02-02 08:08:43+00:00,0:03:49,0:14:37
2021-02-02 08:23:20+00:00,2021-02-02 08:28:08+00:00,0:04:48,0:14:23
2021-02-02 08:42:31+00:00,2021-02-02 08:47:09+00:00,0:04:38,0:14:45
2021-02-02 09:01:54+00:00,2021-02-02 09:06:17+00:00,0:04:23,0:14:47
2021-02-02 09:21:04+00:00,2021-02-02 09:25:22+00:00,0:04:18,0:14:54
2021-02-02 09:40:16+00:00,2021-02-02 09:44:24+00:00,0:04:08,0:14:57
2021-02-02 09:59:21+00:00,2021-02-02 10:04:10+00:00,0:04:49,0:14:10
2021-02-02 10:18:20+00:00,2021-02-02 10:22:42+00:00,0:04:22,0:14:34
2021-02-02 10:37:16+00:00,2021-02-02 10:42:12+00:00,0:04:56,0:13:47
2021-02-02 10:55:59+00:00,2021-02-02 11:00:41+00:00,0:04:42,0:13:54
2021-02-02 11:14:35+00:00,2021-02-02 11:19:16+00:00,0:04:41,0:13:41
2021-02-02 11:32:57+00:00,2021-02-02 11:37:20+00:00,0:04:23,0:13:53
2021-02-02 11:51:13+00:00,2021-02-02 11:55:44+00:00,0:04:31,0:13:29
2021-02-02 12:09:13+00:00,2021-02-02 12:14:27+00:00,0:05:14,0:13:11
2021-02-02 12:27:38+00:00,2021-02-02 12:32:59+00:00,0:05:21,0:12:51
2021-02-02 12:45:50+00:00,2021-02-02 12:50:55+00:00,0:05:05,0:13:19
2021-02-02 13:04:14+00:00,2021-02-02 13:09:18+00:00,0:05:04,0:13:00
2021-02-02 13:22:18+00:00,2021-02-02 13:26:34+00:00,0:04:16,0:13:47
2021-02-02 13:40:21+00:00,2021-02-02 13:44:55+00:00,0:04:34,0:13:22
2021-02-02 13:58:17+00:00,2021-02-02 14:03:30+00:00,0:05:13,0:13:04
2021-02-02 14:16:34+00:00,2021-02-02 14:21:24+00:00,0:04:50,0:13:22
2021-02-02 14:34:46+00:00,2021-02-02 14:39:15+00:00,0:04:29,0:13:25
2021-02-02 14:52:40+00:00,2021-02-02 14:57:16+00:00,0:04:36,0:13:03
2021-02-02 15:10:19+00:00,2021-02-02 15:14:42+00:00,0:04:23,0:12:56
2021-02-02 15:27:38+00:00,2021-02-02 15:32:10+00:00,0:04:32,0:12:59
2021-02-02 15:45:09+00:00,2021-02-02 15:49:44+00:00,0:04:35,0:12:22
2021-02-02 16:02:06+00:00,2021-02-02 16:07:28+00:00,0:05:22,0:12:34
2021-02-02 16:20:02+00:00,2021-02-02 16:24:42+00:00,0:04:40,0:12:57
2021-02-02 16:37:39+00:00,2021-02-02 16:42:41+00:00,0:05:02,0:12:55
2021-02-02 16:55:36+00:00,2021-02-02 17:00:57+00:00,0:05:21,0:12:38
2021-02-02 17:13:35+00:00,2021-02-02 17:18:35+00:00,0:05:00,0:12:48
2021-02-02 17:31:23+00:00,2021-02-02 17:36:22+00:00,0:04:59,0:12:49
2021-02-02 17:49:11+00:00,2021-02-02 17:53:41+00:00,0:04:30,0:13:02
2021-02-02 18:06:43+00:00,2021-02-02 18:12:30+00:00,0:05:47,0:12:03
2021-02-02 18:24:33+00:00,2021-02-02 18:29:35+00:00,0:05:02,0:12:53
2021-02-02 18:42:28+00:00,2021-02-02 18:47:39+00:00,0:05:11,0:12:44
2021-02-02 19:00:23+00:00,2021-02-02 19:05:45+00:00,0:05:22,0:12:41
2021-02-02 19:18:26+00:00,2021-02-02 19:23:11+00:00,0:04:45,0:12:52
2021-02-02 19:36:03+00:00,2021-02-02 19:41:14+00:00,0:05:11,0:12:29
2021-02-02 19:53:43+00:00,2021-02-02 19:58:06+00:00,0:04:23,0:12:56
2021-02-02 20:11:02+00:00,2021-02-02 20:15:50+00:00,0:04:48,0:12:37
2021-02-02 20:28:27+00:00,2021-02-02 20:33:35+00:00,0:05:08,0:12:57
2021-02-02 20:46:32+00:00,2021-02-02 20:51:34+00:00,0:05:02,0:12:35
2021-02-02 21:04:09+00:00,2021-02-02 21:09:12+00:00,0:05:03,0:12:20
2021-02-02 21:21:32+00:00,2021-02-02 21:25:58+00:00,0:04:26,0:12:51
2021-02-02 21:38:49+00:00,2021-02-02 21:43:52+00:00,0:05:03,0:12:12
2021-02-02 21:56:04+00:00,2021-02-02 22:01:20+00:00,0:05:16,0:12:24
2021-02-02 22:13:44+00:00,2021-02-02 22:18:43+00:00,0:04:59,0:12:41
2021-02-02 22:31:24+00:00,2021-02-02 22:35:46+00:00,0:04:22,0:13:01
2021-02-02 22:48:47+00:00,2021-02-02 22:53:54+00:00,0:05:07,0:12:44
2021-02-02 23:06:38+00:00,2021-02-02 23:11:29+00:00,0:04:51,0:13:19
2021-02-02 23:24:48+00:00,2021-02-02 23:29:19+00:00,0:04:31,0:12:51
2021-02-02 23:42:10+00:00,2021-02-02 23:46:57+00:00,0:04:47,0:13:01
2021-02-02 23:59:58+00:00,2021-02-03 00:04:41+00:00,0:04:43,0:13:13
2021-02-03 00:17:54+00:00,2021-02-03 00:22:42+00:00,0:04:48,0:12:35
2021-02-03 00:35:17+00:00,2021-02-03 00:39:52+00:00,0:04:35,0:12:52
2021-02-03 00:52:44+00:00,2021-02-03 00:57:58+00:00,0:05:14,0:12:30
2021-02-03 01:10:28+00:00,2021-02-03 01:15:15+00:00,0:04:47,0:13:17
2021-02-03 01:28:32+00:00,2021-02-03 01:33:56+00:00,0:05:24,0:12:24
2021-02-03 01:46:20+00:00,2021-02-03 01:50:53+00:00,0:04:33,0:13:15
2021-02-03 02:04:08+00:00,2021-02-03 02:08:30+00:00,0:04:22,0:13:03
2021-02-03 02:21:33+00:00,2021-02-03 02:26:24+00:00,0:04:51,0:12:32
2021-02-03 02:38:56+00:00,2021-02-03 02:43:58+00:00,0:05:02,0:12:57
2021-02-03 02:56:55+00:00,2021-02-03 03:01:52+00:00,0:04:57,0:13:21
2021-02-03 03:15:13+00:00,2021-02-03 03:19:59+00:00,0:04:46,0:13:11
2021-02-03 03:33:10+00:00,2021-02-03 03:38:30+00:00,0:05:20,0:12:44
2021-02-03 03:51:14+00:00,2021-02-03 03:55:53+00:00,0:04:39,0:13:16
2021-02-03 04:09:09+00:00,2021-02-03 04:14:30+00:00,0:05:21,0:12:34
2021-02-03 04:27:04+00:00,2021-02-03 04:31:38+00:00,0:04:34,0:13:18
2021-02-03 04:44:56+00:00,2021-02-03 04:49:47+00:00,0:04:51,0:13:07
2021-02-03 05:02:54+00:00,2021-02-03 05:07:30+00:00,0:04:36,0:13:11
2021-02-03 05:20:41+00:00,2021-02-03 05:25:29+00:00,0:04:48,0:12:58
2021-02-03 05:38:27+00:00,2021-02-03 05:43:20+00:00,0:04:53,0:12:53
2021-02-03 05:56:13+00:00,2021-02-03 06:00:59+00:00,0:04:46,0:12:59
2021-02-03 06:13:58+00:00,2021-02-03 06:18:21+00:00,0:04:23,0:13:26
2021-02-03 06:31:47+00:00,2021-02-03 06:36:55+00:00,0:05:08,0:12:47
2021-02-03 06:49:42+00:00,2021-02-03 06:55:28+00:00,0:05:46,0:12:57
2021-02-03 07:08:25+00:00,2021-02-03 07:13:17+00:00,0:04:52,0:13:25
2021-02-03 07:26:42+00:00,2021-02-03 07:31:34+00:00,0:04:52,0:13:14
2021-02-03 07:44:48+00:00,2021-02-03 07:49:53+00:00,0:05:05,0:13:05
2021-02-03 08:02:58+00:00,2021-02-03 08:07:26+00:00,0:04:28,0:13:35
2021-02-03 08:21:01+00:00,2021-02-03 08:26:14+00:00,0:05:13,0:13:00
2021-02-03 08:39:14+00:00,2021-02-03 08:44:02+00:00,0:04:48,0:13:03
2021-02-03 08:57:05+00:00,2021-02-03 09:01:50+00:00,0:04:45,0:13:16
2021-02-03 09:15:06+00:00,2021-02-03 09:20:27+00:00,0:05:21,0:12:55
2021-02-03 09:33:22+00:00,2021-02-03 09:38:24+00:00,0:05:02,0:13:05
2021-02-03 09:51:29+00:00,2021-02-03 09:56:00+00:00,0:04:31,0:13:28
2021-02-03 10:09:28+00:00,2021-02-03 10:14:00+00:00,0:04:32,0:13:05
2021-02-03 10:27:05+00:00,2021-02-03 10:31:51+00:00,0:04:46,0:12:50
2021-02-03 10:44:41+00:00,2021-02-03 10:49:32+00:00,0:04:51,0:12:46
2021-02-03 11:02:18+00:00,2021-02-03 11:06:46+00:00,0:04:28,0:13:06
2021-02-03 11:19:52+00:00,2021-02-03 11:24:18+00:00,0:04:26,0:13:00
2021-02-03 11:37:18+00:00,2021-02-03 11:42:38+00:00,0:05:20,0:12:58
2021-02-03 11:55:36+00:00,2021-02-03 12:00:33+00:00,0:04:57,0:13:31
2021-02-03 12:14:04+00:00,2021-02-03 12:19:09+00:00,0:05:05,0:13:05
2021-02-03 12:32:14+00:00,2021-02-03 12:37:32+00:00,0:05:18,0:12:28
2021-02-03 12:50:00+00:00,2021-02-03 12:54:51+00:00,0:04:51,0:12:35
2021-02-03 13:07:26+00:00,2021-02-03 13:17:31+00:00,0:10:05,0:07:22
2021-02-03 13:24:53+00:00,2021-02-03 13:29:31+00:00,0:04:38,0:12:44
2021-02-03 13:42:15+00:00,2021-02-03 13:47:23+00:00,0:05:08,0:12:54
2021-02-03 14:00:17+00:00,2021-02-03 14:05:11+00:00,0:04:54,0:13:15
2021-02-03 14:18:26+00:00,2021-02-03 14:22:59+00:00,0:04:33,0:12:56
2021-02-03 14:35:55+00:00,2021-02-03 14:40:56+00:00,0:05:01,0:13:00
2021-02-03 14:53:56+00:00,2021-02-03 14:58:46+00:00,0:04:50,0:13:14
2021-02-03 15:12:00+00:00,2021-02-03 15:17:29+00:00,0:05:29,0:12:56
2021-02-03 15:30:25+00:00,2021-02-03 15:35:30+00:00,0:05:05,0:13:18
2021-02-03 15:48:48+00:00,2021-02-03 15:54:20+00:00,0:05:32,0:12:40
2021-02-03 16:07:00+00:00,2021-02-03 16:11:49+00:00,0:04:49,0:13:17
2021-02-03 16:25:06+00:00,2021-02-03 16:29:46+00:00,0:04:40,0:12:50
2021-02-03 16:42:36+00:00,2021-02-03 16:47:37+00:00,0:05:01,0:13:12
2021-02-03 17:00:49+00:00,2021-02-03 17:06:07+00:00,0:05:18,0:13:04
2021-02-03 17:19:11+00:00,2021-02-03 17:23:54+00:00,0:04:43,0:13:15
2021-02-03 17:37:09+00:00,2021-02-03 17:41:51+00:00,0:04:42,0:13:04
2021-02-03 17:54:55+00:00,2021-02-03 17:59:53+00:00,0:04:58,0:12:31
2021-02-03 18:12:24+00:00,2021-02-03 18:17:51+00:00,0:05:27,0:12:32
2021-02-03 18:30:23+00:00,2021-02-03 18:35:27+00:00,0:05:04,0:13:00
2021-02-03 18:48:27+00:00,2021-02-03 18:52:53+00:00,0:04:26,0:13:10
2021-02-03 19:06:03+00:00,2021-02-03 19:10:32+00:00,0:04:29,0:12:58
2021-02-03 19:23:30+00:00,2021-02-03 19:27:53+00:00,0:04:23,0:12:52
2021-02-03 19:40:45+00:00,2021-02-03 19:45:54+00:00,0:05:09,0:12:50
2021-02-03 19:58:44+00:00,2021-02-03 20:03:35+00:00,0:04:51,0:12:59
2021-02-03 20:16:34+00:00,2021-02-03 20:21:26+00:00,0:04:52,0:12:32
2021-02-03 20:33:58+00:00,2021-02-03 20:38:53+00:00,0:04:55,0:12:18
2021-02-03 20:51:11+00:00,2021-02-03 20:56:27+00:00,0:05:16,0:12:15
2021-02-03 21:08:42+00:00,2021-02-03 21:13:20+00:00,0:04:38,0:12:36
2021-02-03 21:25:56+00:00,2021-02-03 21:31:16+00:00,0:05:20,0:12:14
2021-02-03 21:43:30+00:00,2021-02-03 21:48:30+00:00,0:05:00,0:12:04
2021-02-03 22:00:34+00:00,2021-02-03 22:05:24+00:00,0:04:50,0:11:47
2021-02-03 22:17:11+00:00,2021-02-03 22:21:40+00:00,0:04:29,0:12:42
2021-02-03 22:34:22+00:00,2021-02-03 22:39:17+00:00,0:04:55,0:12:20
2021-02-03 22:51:37+00:00,2021-02-03 22:56:21+00:00,0:04:44,0:12:27
2021-02-03 23:08:48+00:00,2021-02-03 23:13:28+00:00,0:04:40,0:12:45
2021-02-03 23:26:13+00:00,2021-02-03 23:31:10+00:00,0:04:57,0:12:24
2021-02-03 23:43:34+00:00,2021-02-03 23:48:27+00:00,0:04:53,0:12:35
2021-02-04 00:01:02+00:00,2021-02-04 00:05:34+00:00,0:04:32,0:12:47
2021-02-04 00:18:21+00:00,2021-02-04 00:23:23+00:00,0:05:02,0:12:06
2021-02-04 00:35:29+00:00,2021-02-04 00:40:00+00:00,0:04:31,0:12:53
2021-02-04 00:52:53+00:00,2021-02-04 00:57:35+00:00,0:04:42,0:12:50
2021-02-04 01:10:25+00:00,2021-02-04 01:15:22+00:00,0:04:57,0:12:36
2021-02-04 01:27:58+00:00,2021-02-04 01:32:51+00:00,0:04:53,0:12:22
2021-02-04 01:45:13+00:00,2021-02-04 01:50:57+00:00,0:05:44,0:12:27
2021-02-04 02:03:24+00:00,2021-02-04 02:08:44+00:00,0:05:20,0:12:46
2021-02-04 02:21:30+00:00,2021-02-04 02:26:48+00:00,0:05:18,0:13:02
2021-02-04 02:39:50+00:00,2021-02-04 02:44:43+00:00,0:04:53,0:13:18
2021-02-04 02:58:01+00:00,2021-02-04 03:02:50+00:00,0:04:49,0:13:04
2021-02-04 03:15:54+00:00,2021-02-04 03:20:43+00:00,0:04:49,0:12:51
2021-02-04 03:33:34+00:00,2021-02-04 03:38:03+00:00,0:04:29,0:12:47
2021-02-04 03:50:50+00:00,2021-02-04 03:55:48+00:00,0:04:58,0:12:05
2021-02-04 04:07:53+00:00,2021-02-04 04:13:02+00:00,0:05:09,0:12:55
2021-02-04 04:25:57+00:00,2021-02-04 04:31:01+00:00,0:05:04,0:12:15
2021-02-04 04:43:16+00:00,2021-02-04 04:48:01+00:00,0:04:45,0:12:53
2021-02-04 05:00:54+00:00,2021-02-04 05:06:02+00:00,0:05:08,0:12:30
2021-02-04 05:18:32+00:00,2021-02-04 05:23:08+00:00,0:04:36,0:12:50
2021-02-04 05:35:58+00:00,2021-02-04 05:40:58+00:00,0:05:00,0:12:21
2021-02-04 05:53:19+00:00,2021-02-04 05:58:20+00:00,0:05:01,0:11:56
2021-02-04 06:10:16+00:00,2021-02-04 06:15:55+00:00,0:05:39,0:12:01
2021-02-04 06:27:56+00:00,2021-02-04 06:32:47+00:00,0:04:51,0:12:57
2021-02-04 06:45:44+00:00,2021-02-04 06:51:14+00:00,0:05:30,0:12:23
2021-02-04 07:03:37+00:00,2021-02-04 07:08:26+00:00,0:04:49,0:12:50
